Country,Year,Data.Health.Birth Rate,Data.Health.Death Rate,Data.Health.Fertility Rate,"Data.Health.Life Expectancy at Birth, Female","Data.Health.Life Expectancy at Birth, Male","Data.Health.Life Expectancy at Birth, Total",Data.Health.Population Growth,Data.Health.Total Population,Data.Infrastructure.Mobile Cellular Subscriptions,Data.Infrastructure.Mobile Cellular Subscriptions per 100 People,Data.Infrastructure.Telephone Lines,Data.Infrastructure.Telephone Lines per 100 People,Data.Rural Development.Agricultural Land,Data.Rural Development.Agricultural Land Percent,Data.Rural Development.Arable Land,Data.Rural Development.Arable Land Percent,Data.Rural Development.Land Area,Data.Rural Development.Rural Population,Data.Rural Development.Rural Population Growth,Data.Rural Development.Surface Area,Data.Urban Development.Population Density,Data.Urban Development.Urban Population Percent,Data.Urban Development.Urban Population Percent Growth
Thailand,1962,42.447,12.468,6.151,58.128,53.517,55.76626829,2.998750156,28195264,0,0,40518.4,0.14255557,116530,22.80921529,0.368856273,20.35663254,510890,22617959,2.862966827,513120,55.18852199,19.781,3.551297687
Thailand,1963,42.294,12.161,6.155,58.648,53.991,56.26270732,3.016249059,29058659,0,0,43888.8,0.149347749,119800,23.44927479,0.364779393,20.74810625,510890,23278892,2.88027905,513120,56.87850418,19.89,3.565768564
Thailand,1964,42.106,11.875,6.157,59.121,54.431,56.71880488,3.025257888,29951191,0,0,47259.2,0.156139928,124600,24.38881168,0.360586662,21.13957995,510890,23960953,2.887851985,513120,58.62551821,20,3.576777377
Thailand,1965,41.865,11.61,6.151,59.545,54.84,57.13512195,3.024807707,30870998,0,0,50629.6,0.162932107,126900,24.83900644,0.35632149,21.53105365,510890,24662840,2.887211029,513120,60.42591947,20.11,3.573308936
Thailand,1966,41.536,11.359,6.129,59.932,55.224,57.52058537,3.016178998,31816307,0,0,54000,0.169724286,129400,25.32834857,0.352020742,21.92252735,510890,25382732,2.877144294,513120,62.27623755,20.221,3.566613772
Thailand,1967,41.079,11.111,6.084,60.301,55.594,57.89009756,2.997615358,32784476,0,0,62200,0.187299851,132100,25.85683807,0.347725552,22.31400106,510890,26118736,2.858381089,513120,64.17130106,20.332,3.545060392
Thailand,1968,40.473,10.852,6.009,60.679,55.966,58.26502439,2.973850412,33774079,0,0,70400,0.204875416,134600,26.3461802,0.343458662,22.70547476,510890,26869306,2.833168303,513120,66.10831882,20.444,3.523193637
Thailand,1969,39.709,10.576,5.903,61.088,56.347,58.65968293,2.951308423,34785711,0,0,78600,0.22245098,137000,26.81594864,0.339219745,23.09694846,510890,27635160,2.81042808,513120,68.08845544,20.556,3.497650508
Thailand,1970,38.796,10.281,5.764,61.535,56.743,59.08056098,2.931937917,35820705,0,0,86800,0.240026545,139200,27.24656971,0.335001782,23.48842217,510890,28417282,2.790860619,513120,70.11432011,20.668,3.475304415
Thailand,1971,37.751,9.971,5.595,62.019,57.153,59.52665854,2.910481651,36878580,0,0,95000,0.257602109,142480,27.88858658,0.333526942,24.07563272,510890,29175013,2.631514254,513120,72.18497132,20.889,3.974100752
Thailand,1972,36.605,9.654,5.397,62.533,57.571,59.9914878,2.888366476,37959301,0,0,119800,0.30954813,143990,28.18414923,0.327482321,24.33204799,510890,29820068,2.186896592,513120,74.30034058,21.442,5.501248118
Thailand,1973,35.403,9.339,5.181,63.063,57.987,60.46309756,2.852752874,39057780,0,0,144600,0.36149415,152300,29.81072246,0.336680682,25.73939596,510890,30462725,2.132221537,513120,76.45046879,22.006,5.449108835
Thailand,1974,34.188,9.037,4.953,63.595,58.398,60.93312195,2.788608379,40162277,0,0,169400,0.413440171,160800,31.4744857,0.346095915,27.20742234,510890,31094036,2.051222725,513120,78.61237644,22.579,5.359127138
Thailand,1975,32.988,8.752,4.721,64.126,58.804,61.40009756,2.690832967,41257648,0,0,194200,0.465386191,168830,33.04625262,0.354455494,28.62455715,510890,31700726,1.932355052,513120,80.75642115,23.164,5.248739943
Thailand,1976,31.823,8.487,4.488,64.649,59.202,61.85907317,2.572016999,42332566,0,0,219000,0.517332212,172200,33.70588581,0.351974884,29.16479086,510890,32275195,1.795939571,513120,82.8604318,23.758,5.104008982
Thailand,1977,30.7,8.244,4.257,65.162,59.591,62.30856098,2.44981715,43382444,0,0,237000,0.546303938,175480,34.34790268,0.349542317,29.68153614,510890,32812312,1.650483227,513120,84.91542994,24.365,4.972648947
Thailand,1978,29.609,8.018,4.03,65.669,59.977,62.75358537,2.3374293,44408422,0,0,261000,0.587726355,179650,35.16412535,0.355180375,30.87357357,510890,33315198,1.520987845,513120,86.92364697,24.98,4.830218349
Thailand,1979,28.547,7.803,3.808,66.178,60.372,63.20419512,2.235196357,45412214,0,0,296000,0.651807023,183760,35.96860381,0.354706335,31.52929202,510890,33783962,1.397250357,513120,88.88843782,25.606,4.710318282
Thailand,1980,27.519,7.596,3.594,66.697,60.789,63.67095122,2.147475944,46397977,0,0,332000,0.715548439,187020,36.60670594,0.35163171,31.9344673,510890,34222220,1.288894786,513120,90.81793928,26.242,4.600918934
Thailand,1981,26.53,7.387,3.392,67.249,61.264,64.1835122,2.071503934,47369137,0,0,366000,0.772654988,189380,37.06864491,0.34864473,32.325941,510890,34678472,1.324395026,513120,92.71885729,26.791,4.141984019
Thailand,1982,25.581,7.161,3.202,67.862,61.836,64.7755122,1.986563192,48319564,0,0,382240,0.791066741,193410,37.85746442,0.348823512,32.9914463,510890,35249605,1.633523256,513120,94.57919317,27.049,2.944970686
Thailand,1983,24.67,6.917,3.024,68.544,62.515,65.45597561,1.902065311,49247430,0,0,434320,0.881914041,197790,38.71479183,0.349236498,33.66478107,510890,35798942,1.546401638,513120,96.39536887,27.308,2.85502927
Thailand,1984,23.8,6.656,2.859,69.288,63.29,66.21585366,1.846646878,50165305,0,0,463231,0.923409117,198980,38.94771869,0.34472032,33.84877371,510890,36335232,1.486950918,513120,98.19198849,27.569,2.797874067
Thailand,1985,22.972,6.389,2.707,70.075,64.131,67.0305122,1.827276461,51090390,0,0,519491,1.016807662,200510,39.24719607,0.340592428,34.06016951,510890,36870913,1.463512554,513120,100.0027207,27.832,2.776722047
Thailand,1986,22.197,6.133,2.571,70.868,64.981,67.85270732,1.82610556,52031925,0,0,626498,1.20406462,205770,40.27677191,0.340041234,34.63172111,510890,37413556,1.461012402,513120,101.8456517,28.095,2.766624408
Thailand,1987,21.483,5.912,2.451,71.62,65.767,68.62212195,1.849551466,53003237,821,0.001548962,798912,1.507289074,207750,40.66433087,0.336017213,34.86073323,510890,37970989,1.478932214,513120,103.7468672,28.361,2.791887152
Thailand,1988,20.832,5.745,2.346,72.289,66.428,69.28702439,1.850238446,53993052,5882,0.010893994,901622,1.669885229,212400,41.57450723,0.332079765,35.09561745,510890,38535921,1.476839851,513120,105.6842999,28.628,2.787269015
Thailand,1989,20.241,5.644,2.256,72.846,66.923,69.81226829,1.769088588,54956736,17563,0.031957866,1005872,1.830297927,213300,41.7506704,0.322581021,34.70022901,510890,39075888,1.391478228,513120,107.5705847,28.897,2.704340464
Thailand,1990,19.702,5.612,2.179,73.282,67.238,70.18629268,1.58245842,55833321,39936,0.07152718,1158014,2.074055384,213370,41.76437198,0.314883652,34.41249584,510890,39548416,1.202004127,513120,109.2863845,29.167,2.512475022
Thailand,1991,19.204,5.646,2.113,73.598,67.376,70.41112195,1.333290258,56582726,63223,0.111735514,1324522,2.340859293,213830,41.85441093,0.309175631,34.24220478,510890,39933825,0.969806628,513120,110.7532463,29.424,2.210560312
Thailand,1992,18.733,5.734,2.055,73.814,67.364,70.51034146,1.05760606,57184324,123551,0.216057464,1553160,2.716059037,215160,42.11474094,0.306202798,34.27352268,510890,40261767,0.817859984,513120,111.9307953,29.593,1.630325745
Thailand,1993,18.273,5.856,2.003,73.97,67.263,70.53470732,0.830124757,57661001,250584,0.434581425,1790029,3.104401535,213740,41.83679461,0.298954227,33.74111844,510890,40499357,0.588378848,513120,112.8638278,29.763,1.402942798
Haiti,1960,27.3785,15.215,3.984,62.961,57.858,60.34726829,0.504328653,3760416.5,1524848.5,41.27641242,676436,18.3019715,6845.333333,34.86883866,0.086986051,15.40243991,15100,1747597,0.673889583,15163.33333,322.1833076,54.6575,1.698647495
Haiti,1961,44.157,22.269,6.324,43.524,40.859,42.159,1.963540638,3869288,0,0,646598,17.48567853,11722.66667,47.55052964,0.157513315,24.02923157,21330,3265950,1.519065446,21456.66667,232.6929963,15.593,4.404449056
Haiti,1962,43.901,21.76,6.318,44.111,41.436,42.74087805,1.980066108,3946666,0,0,616760,16.66938556,16600,60.23222061,0.228040579,32.65602322,27560,3316186,1.526464219,27750,143.2026851,15.975,4.400386368
Haiti,1963,43.583,21.252,6.302,44.693,42.009,43.31826829,1.992103247,4026076,0,0,586922,15.85309258,16650,60.41364296,0.223542725,32.65602322,27560,3367209,1.526888394,27750,146.0840348,16.365,4.404025915
Haiti,1964,43.194,20.746,6.274,45.268,42.577,43.88968293,1.999607288,4107392,0,0,557084,15.03679961,16700,60.59506531,0.219117143,32.65602322,27560,3418911,1.5237868,27750,149.0345428,16.762,4.396602837
Haiti,1965,42.734,20.243,6.233,45.833,43.135,44.45109756,2.002509954,4190472,0,0,527246,14.22050664,16750,60.77648766,0.214772942,32.65602322,27560,3471052,1.513563873,27750,152.0490566,17.168,4.395761026
Haiti,1966,42.202,19.754,6.179,46.376,43.676,44.99307317,2.000230408,4275135,0,0,497408,13.40421366,16800,60.95791001,0.210519668,32.65602322,27560,3523566,1.501582694,27750,155.1210087,17.58,4.371768953
Haiti,1967,41.597,19.286,6.109,46.885,44.19,45.50463415,2.003428676,4361648,0,0,467570,12.58792069,16850,61.13933237,0.206344024,32.65602322,27560,3576508,1.49133604,27750,158.2600871,18.001,4.369902448
Haiti,1968,40.946,18.85,6.026,47.353,44.672,45.97980488,2.002221796,4449858,0,0,437732,11.77162772,16900,61.32075472,0.202253645,32.65602322,27560,3629794,1.478899197,27750,161.4607402,18.429,4.352034016
Haiti,1969,40.288,18.453,5.937,47.779,45.12,46.41707317,1.976579795,4538688,0,0,407894,10.95533475,16950,61.50217707,0.19829519,32.65602322,27560,3682419,1.439397583,27750,164.6838897,18.866,4.320219312
Haiti,1970,39.66,18.095,5.847,48.166,45.533,46.81739024,1.921172317,4626727,0,0,378056,10.13904177,17000,61.68359942,0.194521959,32.65602322,27560,3733306,1.372429499,27750,167.8783382,19.31,4.247333524
Haiti,1971,39.113,17.777,5.762,48.529,45.917,47.19114634,1.850337286,4713134,0,0,348218,9.322748799,17050,61.86502177,0.190955742,32.65602322,27560,3781724,1.288582214,27750,171.0135704,19.762,4.164165267
Haiti,1972,38.699,17.494,5.693,48.884,46.277,47.54870732,1.774895637,4797534,0,0,318380,8.506455826,17100,62.04644412,0.187596378,32.65602322,27560,3827377,1.199972186,27750,174.0759797,20.222,4.075834705
Haiti,1973,38.444,17.238,5.643,49.248,46.623,47.9034878,1.719481181,4880740,0,0,288542,7.690162853,15840,57.47460087,0.157353188,27.86647315,27560,3888827,1.592785757,27750,177.0950653,20.323,2.217748776
Haiti,1974,38.361,17.001,5.616,49.63,46.963,48.26397561,1.703447261,4964593,0,0,258704,6.87386988,15830,57.4383164,0.15469546,27.86647315,27560,3954298,1.669551888,27750,180.137627,20.35,1.836224457
Haiti,1975,38.456,16.782,5.615,50.032,47.301,48.63319512,1.738023703,5051633,0,0,228866,6.057576907,15830,57.4383164,0.152030047,27.86647315,27560,4022262,1.704134232,27750,183.2958273,20.377,1.870556867
Haiti,1976,38.739,16.582,5.642,50.445,47.642,49.00931707,1.808346471,5143815,0,0,199028,5.241283934,15830,57.4383164,0.149305525,27.86647315,27560,4094271,1.774424853,27750,186.6406023,20.404,1.940784804
Haiti,1977,39.213,16.41,5.699,50.851,47.982,49.3815122,1.88146027,5241510,0,0,169190,4.424990961,15850,57.51088534,0.146904232,27.93904209,27560,4170617,1.847530702,27750,190.1854136,20.431,2.013709572
Haiti,1978,39.83,16.266,5.779,51.233,48.321,49.7414878,1.946548006,5344538,0,0,139352,3.608697988,15850,57.51088534,0.144072322,27.93904209,27560,4251099,1.911355125,27750,193.92373,20.459,2.083489555
Haiti,1979,40.52,16.146,5.872,51.584,48.657,50.08480488,2.019753567,5453582,0,0,109514,2.792405015,15950,57.87373004,0.143025263,28.30188679,27560,4336361,1.985797939,27750,197.8803338,20.486,2.151657651
Haiti,1980,41.216,16.04,5.97,51.904,48.992,50.4124878,2.099475719,5569289,0,0,79676,1.976112042,15950,57.87373004,0.140053784,28.30188679,27560,4426861,2.065523789,27750,202.078701,20.513,2.23114702
Haiti,1981,41.823,15.93,6.058,52.204,49.332,50.73297561,2.178391707,5691941,0,0,49838,1.159819069,16000,58.05515239,0.137035855,28.30188679,27560,4522759,2.143145084,27750,206.5290639,20.541,2.314853689
Haiti,1982,42.246,15.792,6.122,52.501,49.684,51.05814634,2.258806475,5821974,0,0,20000,0.343526096,16000,58.05515239,0.133975177,28.30188679,27560,4624510,2.224821355,27750,211.2472424,20.568,2.390162823
Haiti,1983,42.434,15.614,6.154,52.813,50.049,51.39729268,2.324148629,5958870,0,0,24000,0.402760926,16000,58.05515239,0.130897301,28.30188679,27560,4731641,2.290165739,27750,216.2144412,20.595,2.455279516
Haiti,1984,42.36,15.388,6.149,53.153,50.429,51.75778049,2.352560338,6100718,0,0,26000,0.426179345,16000,58.05515239,0.127853803,28.30188679,27560,4797605,1.384475826,27750,221.3613208,21.36,5.999723495
Haiti,1985,42.02,15.112,6.106,53.523,50.82,52.13853659,2.335834121,6244898,0,0,28000,0.44836601,16000,58.05515239,0.12490196,28.30188679,27560,4852473,1.137163684,27750,226.5928157,22.297,6.629081408
Haiti,1986,41.438,14.793,6.028,53.92,51.215,52.5345122,2.28793131,6389424,0,0,31000,0.485176755,16000,58.05515239,0.122076732,28.30188679,27560,4903180,1.039550231,27750,231.836865,23.261,6.52053006
Haiti,1987,40.667,14.445,5.921,54.334,51.605,52.93621951,2.230723514,6533556,0,0,34000,0.520390428,16000,58.05515239,0.119383686,28.30188679,27560,4948842,0.926963561,27750,237.0666183,24.255,6.41518174
Haiti,1988,39.8,14.09,5.799,54.751,51.982,53.33273171,2.179036054,6677487,0,0,37000,0.554100667,16000,58.05515239,0.116810411,28.30188679,27560,4989619,0.820594432,27750,242.2890784,25.277,6.306224466
Haiti,1989,38.916,13.745,5.673,55.16,52.339,53.71509756,2.130835036,6821300,0,0,40000,0.586398487,15990,58.01886792,0.114347705,28.30188679,27560,5025320,0.712957937,27750,247.5072569,26.329,6.20846399
Haiti,1990,38.061,13.419,5.549,55.554,52.676,54.07990244,2.090683243,6965413,0,0,42200,0.605850651,15980,57.98258345,0.111981874,28.30188679,27560,5056542,0.619371696,27750,252.7363208,27.405,6.096113385
Haiti,1991,37.266,13.116,5.43,55.936,52.993,54.42860976,2.056165678,7110116,0,0,45000,0.632901067,15970,57.94629898,0.109702852,28.30188679,27560,5083022,0.522311614,27750,257.9867925,28.51,6.009127253
Haiti,1992,36.544,12.835,5.318,56.309,53.298,54.76678049,2.01781167,7255042,0,0,45010,0.620396133,15960,57.91001451,0.107511438,28.30188679,27560,5104575,0.423122983,27750,263.2453556,29.641,5.908178751
Haiti,1993,35.872,12.57,5.21,56.68,53.596,55.10039024,1.976467596,7399862,0,0,45010,0.608254586,15750,57.14804064,0.105407371,28.30188679,27560,5120705,0.315492845,27750,268.5000726,30.8,5.81206099
Belize,1980,41.792,6.828,5.992,71.046,67.459,69.2087561,1.666943122,141308,0,0,3851,2.72525264,940,4.120999562,0.304299827,1.885138097,22810,71308,1.979982257,22970,6.195002192,49.537,1.349059018
Belize,1981,41.365,6.621,5.849,71.441,67.781,69.56636585,1.991945606,144151,0,0,3870,2.68468481,960,4.208680403,0.312172652,1.972818939,22810,72978,2.314950277,22970,6.319640509,49.374,1.661829097
Belize,1982,40.85,6.407,5.684,71.82,68.11,69.9197561,2.341417205,147566,0,0,3898,2.641529892,970,4.252520824,0.311724923,2.01665936,22810,74989,2.718341025,22970,6.469355546,49.183,1.953453421
Belize,1983,40.288,6.195,5.51,72.185,68.435,70.26426829,2.629689021,151498,0,0,5229,3.451530713,970,4.252520824,0.303634371,2.01665936,22810,77276,3.004199262,22970,6.641736081,48.992,2.241253495
Belize,1984,39.713,5.995,5.336,72.531,68.74,70.58926829,2.812907136,155820,0,0,6039,3.875625722,970,4.252520824,0.295212425,2.01665936,22810,79778,3.186434849,22970,6.83121438,48.801,2.422521704
Belize,1985,39.142,5.813,5.17,72.85,69.01,70.88317073,2.860753913,160342,0,0,6079,3.791271158,970,4.252520824,0.28688678,2.01665936,22810,82400,3.233765969,22970,7.029460763,48.61,2.467914113
Belize,1986,38.588,5.659,5.019,73.125,69.224,71.12692683,2.812721933,164916,0,0,7000,4.244585122,1010,4.427882508,0.2607388,1.885138097,22810,85065,3.183023322,22970,7.229986848,48.419,2.419743772
Belize,1987,38.055,5.543,4.886,73.334,69.36,71.29853659,2.769392116,169547,0,0,8000,4.718455649,1030,4.515563349,0.259515061,1.928978518,22810,87778,3.139522963,22970,7.433011837,48.228,2.373580061
Belize,1988,37.53,5.466,4.771,73.466,69.409,71.38802439,2.736087512,174250,0,0,10000,5.738880918,1120,4.910127137,0.281205165,2.148180623,22810,90546,3.10471091,22970,7.639193336,48.037,2.33885674
Belize,1989,37.001,5.426,4.671,73.521,69.369,71.39436585,2.63694786,178906,0,0,12250,6.84717114,1150,5.0416484,0.279476373,2.192021043,22810,93307,3.003712297,22970,7.843314336,47.846,2.238683476
Belize,1990,36.462,5.419,4.584,73.507,69.243,71.323,2.463453435,183368,0,0,15254,8.318790629,1200,5.260850504,0.283582741,2.279701885,22810,95984,2.828637908,22970,8.038930294,47.655,2.06385987
Belize,1991,35.901,5.442,4.508,73.439,69.031,71.1812439,2.25610777,187552,0,0,17320,9.234772223,1260,5.523893029,0.277256441,2.279701885,22810,98530,2.617955942,22970,8.222358615,47.465,1.857133066
Belize,1992,35.304,5.486,4.436,73.336,68.74,70.98195122,2.014213561,191368,0,0,21276,11.11784624,1300,5.699254713,0.282178839,2.367382727,22810,100839,2.316411524,22970,8.389653661,47.306,1.678671117
Belize,1993,34.663,5.542,4.363,73.226,68.392,70.75004878,1.825754511,194894,0,0,24840,12.7453898,1360,5.962297238,0.28733568,2.455063569,22810,102610,1.74102083,22970,8.544234985,47.351,1.920053734
Belize,1994,33.98,5.598,4.286,73.137,68.021,70.51660976,1.79301752,198420,400,0.201592581,28624,14.42596512,1430,6.269180184,0.302388872,2.630425252,22810,104379,1.709311192,22970,8.698816309,47.395,1.886007868
Belize,1995,33.263,5.645,4.201,73.087,67.655,70.3047561,1.960299119,202348,832,0.411172831,28192,13.93243323,1430,6.269180184,0.296518868,2.630425252,22810,106356,1.876345175,22970,8.871021482,47.439,2.053399727
Belize,1996,32.525,5.674,4.108,73.098,67.332,70.14468293,2.254621413,206962,1547,0.747480214,28947,13.98662556,1460,6.400701447,0.299571902,2.718106094,22810,108688,2.16894349,22970,9.073301184,47.484,2.349464107
Belize,1997,31.788,5.68,4.008,73.185,67.088,70.06214634,2.581837846,212375,2184,1.028369629,29600,13.93761036,1470,6.444541868,0.296645085,2.761946515,22810,111437,2.497801634,22970,9.310609382,47.528,2.674697124
Belize,1998,31.069,5.663,3.905,73.341,66.939,70.06192683,2.835920532,218484,2544,1.164387324,30667,14.0362681,1480,6.488382288,0.292927629,2.805786936,22810,114545,2.750835009,22970,9.578430513,47.573,2.929772163
Belize,1999,30.386,5.625,3.8,73.555,66.895,70.14378049,2.975643776,225083,3535,1.570531759,32487,14.43334237,1480,6.488382288,0.284339555,2.805786936,22810,117905,2.891145658,22970,9.86773345,47.617,3.06868151
Belize,2000,29.746,5.565,3.696,73.818,66.962,70.30639024,2.966451817,231860,6591,2.842663676,36116,15.57664108,1500,6.57606313,0.276028638,2.805786936,22810,121351,2.88079573,22970,10.16483998,47.662,3.060596191
Belize,2001,29.15,5.487,3.594,74.107,67.141,70.53904878,2.859609109,238586,16812,7.046515722,35754,14.98579129,1490,6.532222709,0.268247089,2.805786936,22810,124869,2.8578015,22970,10.45971065,47.663,2.861594025
Belize,2002,28.59,5.393,3.493,74.397,67.422,70.82443902,2.733621509,245198,39155,15.96872731,35237,14.370835,1490,6.532222709,0.265091885,2.849627356,22810,128994,3.250070389,22970,10.74958352,47.392,2.163436138
Belize,2003,28.052,5.29,3.395,74.667,67.775,71.13695122,2.643403727,251766,51729,20.54645981,31300,12.43217909,1520,6.663743972,0.278035954,3.068829461,22810,133129,3.155269131,22970,11.0375274,47.122,2.07211437
Belize,2004,27.528,5.183,3.299,74.902,68.169,71.45339024,2.579968705,258346,60403,23.38066005,33278,12.88117486,1520,6.663743972,0.270954456,3.068829461,22810,137308,3.090799469,22970,11.32599737,46.851,2.003613495
Belize,2005,27.014,5.078,3.208,75.099,68.579,71.7594878,2.558098625,265040,75000,28.29761545,33716,12.7210987,1520,6.663743972,0.264111078,3.068829461,22810,141584,3.066660288,22970,11.61946515,46.58,1.97802714
Belize,2006,26.517,4.978,3.122,75.267,68.979,72.04631707,2.56271474,271920,96000,35.30450132,33770,12.41909385,1520,6.663743972,0.257428655,3.068829461,22810,145991,3.065179545,22970,11.92108724,46.311,1.983343878
Belize,2007,26.042,4.885,3.043,75.426,69.347,72.31236585,2.565011155,278985,118000,42.2961808,34325,12.30352886,1520,6.663743972,0.250909547,3.068829461,22810,150538,3.067056804,22970,12.23081982,46.041,1.979811183
